review_id,order_id,customer_id,product_id,rating,review_text,review_date,helpful_votes
REV006438,ORD006439,CUST00789,PROD0024,4,"Very good, happy with purchase.",2023-07-04,10
REV005693,ORD005694,CUST01543,PROD0031,4,"Very good, happy with purchase.",2024-03-06,102
REV008100,ORD008101,CUST01250,PROD0034,5,Excellent product!,2023-09-30,85
REV004053,ORD004054,CUST00548,PROD0141,4,"Very good, happy with purchase.",2024-02-13,121
REV004967,ORD004968,CUST01780,PROD0010,4,"Very good, happy with purchase.",2023-09-23,1
REV006352,ORD006353,CUST01580,PROD0095,1,"Terrible, do not buy.",2023-05-29,46
REV005671,ORD005672,CUST01353,PROD0066,5,Excellent product!,2023-11-20,76
REV008147,ORD008148,CUST01594,PROD0092,3,"Average, could be better.",2023-02-25,71
REV002514,ORD002515,CUST01173,PROD0043,4,"Very good, happy with purchase.",2023-02-24,31
REV002172,ORD002173,CUST01446,PROD0121,3,"Average, could be better.",2023-12-21,142
REV004161,ORD004162,CUST00461,PROD0145,1,"Terrible, do not buy.",2024-01-16,40
REV005221,ORD005222,CUST00353,PROD0081,4,"Very good, happy with purchase.",2023-03-28,71
REV003098,ORD003099,CUST01183,PROD0018,4,,2023-03-07,44
REV006143,ORD006144,CUST01169,PROD0002,4,"Very good, happy with purchase.",2023-12-08,44
REV008189,ORD008190,CUST00686,PROD0056,3,"Average, could be better.",2023-10-17,118
REV001954,ORD001955,CUST01046,PROD0007,5,Excellent product!,2022-10-13,89
REV002110,ORD002111,CUST01612,PROD0094,1,"Terrible, do not buy.",2023-09-10,83
REV006686,ORD006687,CUST00159,PROD0103,5,Excellent product!,2023-02-28,30
REV003194,ORD003195,CUST01618,PROD0005,5,Excellent product!,2023-12-22,23
REV005815,ORD005816,CUST00063,PROD0146,3,"Average, could be better.",2024-02-23,40
REV000611,ORD000612,CUST00848,PROD0038,4,"Very good, happy with purchase.",2024-01-17,92
REV007164,ORD007165,CUST00150,PROD0132,5,Excellent product!,2024-03-06,142
REV003541,ORD003542,CUST00659,PROD0115,5,Excellent product!,2023-09-13,148
REV001232,ORD001233,CUST00136,PROD0114,2,Disappointed with quality.,2024-02-19,133
REV006847,ORD006848,CUST00998,PROD0050,4,"Very good, happy with purchase.",2023-04-09,23
REV003060,ORD003061,CUST01353,PROD0073,4,"Very good, happy with purchase.",2024-01-12,104
REV006957,ORD006958,CUST00172,PROD0001,5,Excellent product!,2024-03-24,7
REV002836,ORD002837,CUST01838,PROD0106,5,Excellent product!,2024-02-06,30
REV003122,ORD003123,CUST00326,PROD0063,2,Disappointed with quality.,2024-03-11,133
REV001733,ORD001734,CUST01066,PROD0066,4,"Very good, happy with purchase.",2024-02-20,138
REV000031,ORD000032,CUST00747,PROD0061,4,"Very good, happy with purchase.",2023-11-13,17
REV002948,ORD002949,CUST00269,PROD0010,5,Excellent product!,2022-10-27,26
REV001359,ORD001360,CUST00451,PROD0129,4,"Very good, happy with purchase.",2024-01-08,139
REV008485,ORD008486,CUST01129,PROD0088,5,Excellent product!,2024-02-12,144
REV001904,ORD001905,CUST00750,PROD0120,4,"Very good, happy with purchase.",2023-12-20,127
REV007280,ORD007281,CUST00224,PROD0108,5,Excellent product!,2023-11-02,82
REV007342,ORD007343,CUST01996,PROD0126,4,"Very good, happy with purchase.",2024-01-29,125
REV004523,ORD004524,CUST01121,PROD0111,5,Excellent product!,2024-02-08,25
REV000540,ORD000541,CUST00590,PROD0109,4,"Very good, happy with purchase.",2023-02-10,148
REV004863,ORD004864,CUST01238,PROD0079,5,Excellent product!,2024-03-21,2
REV003248,ORD003249,CUST00036,PROD0084,3,"Average, could be better.",2023-07-23,40
REV005014,ORD005015,CUST01280,PROD0146,5,Excellent product!,2023-06-30,4
REV005793,ORD005794,CUST00197,PROD0144,4,"Very good, happy with purchase.",2024-02-26,44
REV004924,ORD004925,CUST00135,PROD0001,1,,2023-01-18,72
REV001380,ORD001381,CUST01002,PROD0134,4,"Very good, happy with purchase.",2024-03-15,26
REV005232,ORD005233,CUST00720,PROD0112,4,"Very good, happy with purchase.",2023-09-27,135
REV006342,ORD006343,CUST01354,PROD0110,3,"Average, could be better.",2024-04-04,108
REV006954,ORD006955,CUST00142,PROD0104,3,"Average, could be better.",2024-03-04,79
REV003076,ORD003077,CUST01827,PROD0115,4,"Very good, happy with purchase.",2023-04-22,59
REV008169,ORD008170,CUST00324,PROD0029,4,"Very good, happy with purchase.",2023-09-02,121
REV001347,ORD001348,CUST00404,PROD0020,4,"Very good, happy with purchase.",2024-01-06,6
REV004045,ORD004046,CUST01017,PROD0004,4,"Very good, happy with purchase.",2024-03-14,12
REV005795,ORD005796,CUST00090,PROD0071,3,"Average, could be better.",2022-08-24,8
REV005152,ORD005153,CUST00990,PROD0016,3,"Average, could be better.",2023-12-01,44
REV006337,ORD006338,CUST00858,PROD0015,5,Excellent product!,2024-01-29,21
REV005950,ORD005951,CUST01752,PROD0088,3,,2024-03-14,57
REV000246,ORD000247,CUST01265,PROD0118,5,Excellent product!,2023-07-01,12
REV000762,ORD000763,CUST00034,PROD0096,4,"Very good, happy with purchase.",2024-03-14,25
REV000795,ORD000796,CUST01422,PROD0122,5,Excellent product!,2023-11-13,71
REV006152,ORD006153,CUST00151,PROD0106,2,Disappointed with quality.,2022-12-19,13
REV003787,ORD003788,CUST00003,PROD0009,5,Excellent product!,2023-12-27,59
REV004704,ORD004705,CUST00166,PROD0001,4,"Very good, happy with purchase.",2023-12-02,28
REV003383,ORD003384,CUST00114,PROD0116,1,"Terrible, do not buy.",2023-07-27,119
REV006997,ORD006998,CUST01885,PROD0019,3,"Average, could be better.",2024-02-06,100
REV007204,ORD007205,CUST01539,PROD0024,4,"Very good, happy with purchase.",2024-03-14,51
REV008284,ORD008285,CUST01766,PROD0096,4,"Very good, happy with purchase.",2023-12-20,12
REV000416,ORD000417,CUST01394,PROD0063,4,"Very good, happy with purchase.",2023-08-29,26
REV002702,ORD002703,CUST01836,PROD0149,5,,2023-11-08,74
REV005591,ORD005592,CUST00465,PROD0046,4,"Very good, happy with purchase.",2023-09-19,19
REV006160,ORD006161,CUST01739,PROD0063,4,"Very good, happy with purchase.",2023-03-06,19
REV003263,ORD003264,CUST01468,PROD0023,5,Excellent product!,2024-03-19,143
REV001188,ORD001189,CUST00143,PROD0037,5,Excellent product!,2023-05-24,91
REV000604,ORD000605,CUST01053,PROD0148,2,Disappointed with quality.,2023-12-02,9
REV002959,ORD002960,CUST01164,PROD0014,5,Excellent product!,2023-04-24,107
REV003184,ORD003185,CUST00952,PROD0107,4,"Very good, happy with purchase.",2023-10-26,119
REV000889,ORD000890,CUST00017,PROD0052,3,"Average, could be better.",2023-09-03,100
REV004114,ORD004115,CUST01867,PROD0015,3,"Average, could be better.",2024-02-02,19
REV002522,ORD002523,CUST01004,PROD0030,1,"Terrible, do not buy.",2023-09-01,147
REV003418,ORD003419,CUST00501,PROD0003,4,"Very good, happy with purchase.",2023-11-07,87
REV003140,ORD003141,CUST00364,PROD0043,3,"Average, could be better.",2022-11-15,39
REV005705,ORD005706,CUST00846,PROD0077,4,"Very good, happy with purchase.",2024-04-09,51
REV000038,ORD000039,CUST01030,PROD0017,4,"Very good, happy with purchase.",2023-06-16,109
REV000819,ORD000820,CUST01108,PROD0096,5,Excellent product!,2023-11-02,26
REV007208,ORD007209,CUST00794,PROD0117,5,Excellent product!,2023-11-14,2
REV005400,ORD005401,CUST00964,PROD0134,5,Excellent product!,2023-08-25,104
REV001765,ORD001766,CUST00007,PROD0138,5,Excellent product!,2023-03-05,99
REV003987,ORD003988,CUST00125,PROD0103,5,,2023-08-16,68
REV003405,ORD003406,CUST01792,PROD0016,5,Excellent product!,2023-12-25,130
REV003954,ORD003955,CUST00634,PROD0039,3,"Average, could be better.",2024-03-29,64
REV008285,ORD008286,CUST00259,PROD0091,3,"Average, could be better.",2023-06-08,33
REV002091,ORD002092,CUST01253,PROD0045,4,"Very good, happy with purchase.",2024-04-14,57
REV003968,ORD003969,CUST00122,PROD0148,4,"Very good, happy with purchase.",2024-03-20,107
REV007147,ORD007148,CUST01284,PROD0131,3,"Average, could be better.",2024-01-15,59
REV006676,ORD006677,CUST00848,PROD0066,4,"Very good, happy with purchase.",2023-06-15,106
REV004835,ORD004836,CUST01357,PROD0013,5,Excellent product!,2023-08-16,68
REV005680,ORD005681,CUST01754,PROD0084,4,"Very good, happy with purchase.",2024-03-06,144
REV000144,ORD000145,CUST01390,PROD0047,4,"Very good, happy with purchase.",2023-01-01,41
REV002795,ORD002796,CUST00203,PROD0027,1,"Terrible, do not buy.",2023-10-13,110
REV003536,ORD003537,CUST00996,PROD0150,5,Excellent product!,2023-10-17,94
REV001717,ORD001718,CUST00132,PROD0141,4,"Very good, happy with purchase.",2024-03-25,53
REV000910,ORD000911,CUST00540,PROD0080,2,Disappointed with quality.,2023-10-26,32
REV003002,ORD003003,CUST01629,PROD0083,5,Excellent product!,2024-03-31,42
REV000213,ORD000214,CUST01164,PROD0029,5,Excellent product!,2024-03-07,117
REV000679,ORD000680,CUST01958,PROD0009,5,Excellent product!,2024-02-16,134
REV001070,ORD001071,CUST00016,PROD0075,5,Excellent product!,2023-09-13,9
REV007853,ORD007854,CUST00205,PROD0058,4,"Very good, happy with purchase.",2023-09-26,108
REV004878,ORD004879,CUST00344,PROD0027,5,Excellent product!,2024-03-15,105
REV004499,ORD004500,CUST00729,PROD0044,3,"Average, could be better.",2023-09-19,11
REV007601,ORD007602,CUST01734,PROD0149,5,Excellent product!,2024-01-01,144
REV000831,ORD000832,CUST00267,PROD0065,1,"Terrible, do not buy.",2022-11-30,104
REV004844,ORD004845,CUST01907,PROD0123,2,Disappointed with quality.,2023-11-23,78
REV003548,ORD003549,CUST01171,PROD0127,4,,2024-02-19,146
REV004268,ORD004269,CUST01697,PROD0136,1,"Terrible, do not buy.",2023-11-08,81
REV002217,ORD002218,CUST00179,PROD0127,4,"Very good, happy with purchase.",2023-09-02,72
REV004238,ORD004239,CUST00332,PROD0108,4,"Very good, happy with purchase.",2023-01-22,86
REV006914,ORD006915,CUST00510,PROD0044,5,Excellent product!,2024-03-23,17
REV002569,ORD002570,CUST00802,PROD0089,2,Disappointed with quality.,2023-06-07,110
REV005112,ORD005113,CUST01043,PROD0143,3,"Average, could be better.",2023-12-13,42
REV008428,ORD008429,CUST01825,PROD0039,5,Excellent product!,2024-03-24,150
REV007179,ORD007180,CUST01101,PROD0113,5,Excellent product!,2023-03-04,46
REV002570,ORD002571,CUST01153,PROD0104,1,"Terrible, do not buy.",2022-07-27,61
REV007223,ORD007224,CUST01696,PROD0060,4,"Very good, happy with purchase.",2024-01-20,65
REV004670,ORD004671,CUST00881,PROD0137,5,Excellent product!,2023-12-25,139
REV001899,ORD001900,CUST00605,PROD0025,2,Disappointed with quality.,2023-09-15,121
REV005424,ORD005425,CUST00425,PROD0144,4,"Very good, happy with purchase.",2023-05-29,19
REV008184,ORD008185,CUST00938,PROD0050,4,"Very good, happy with purchase.",2023-07-31,14
REV000447,ORD000448,CUST01265,PROD0101,5,Excellent product!,2023-05-30,80
REV004155,ORD004156,CUST00499,PROD0132,3,"Average, could be better.",2023-08-15,64
REV005808,ORD005809,CUST01353,PROD0147,4,"Very good, happy with purchase.",2024-03-07,137
REV005935,ORD005936,CUST00099,PROD0079,5,Excellent product!,2024-04-27,36
REV003097,ORD003098,CUST01006,PROD0052,4,"Very good, happy with purchase.",2023-11-17,10
REV007520,ORD007521,CUST00009,PROD0142,4,"Very good, happy with purchase.",2024-03-20,107
REV006103,ORD006104,CUST00030,PROD0103,1,"Terrible, do not buy.",2024-03-20,9
REV002904,ORD002905,CUST01602,PROD0054,5,Excellent product!,2023-11-14,117
REV001284,ORD001285,CUST00168,PROD0077,5,Excellent product!,2023-11-29,28
REV003738,ORD003739,CUST01900,PROD0016,5,Excellent product!,2022-04-05,22
REV002844,ORD002845,CUST00472,PROD0079,2,Disappointed with quality.,2023-10-01,118
REV005968,ORD005969,CUST00092,PROD0078,2,Disappointed with quality.,2024-03-30,130
REV005511,ORD005512,CUST01563,PROD0094,4,"Very good, happy with purchase.",2023-03-20,131
REV002143,ORD002144,CUST00865,PROD0090,4,"Very good, happy with purchase.",2023-12-28,38
REV004604,ORD004605,CUST01206,PROD0097,5,Excellent product!,2023-10-08,0
REV002168,ORD002169,CUST00698,PROD0138,4,"Very good, happy with purchase.",2023-08-27,40
REV001464,ORD001465,CUST01641,PROD0099,5,Excellent product!,2022-12-08,103
REV002294,ORD002295,CUST01817,PROD0139,4,"Very good, happy with purchase.",2024-02-21,99
REV003261,ORD003262,CUST01947,PROD0014,4,"Very good, happy with purchase.",2024-02-27,33
REV008483,ORD008484,CUST01230,PROD0113,5,Excellent product!,2023-03-23,132
REV002469,ORD002470,CUST00616,PROD0134,4,"Very good, happy with purchase.",2024-02-04,50
REV002456,ORD002457,CUST00983,PROD0132,5,Excellent product!,2023-11-17,132
REV008344,ORD008345,CUST00058,PROD0026,3,"Average, could be better.",2024-04-07,124
REV001809,ORD001810,CUST00132,PROD0025,5,Excellent product!,2024-02-28,105
REV000414,ORD000415,CUST01468,PROD0012,5,Excellent product!,2023-11-20,22
REV000800,ORD000801,CUST00604,PROD0102,4,"Very good, happy with purchase.",2023-02-26,133
REV003588,ORD003589,CUST00663,PROD0085,4,"Very good, happy with purchase.",2022-02-14,65
REV004064,ORD004065,CUST01643,PROD0111,2,Disappointed with quality.,2023-08-07,55
REV001374,ORD001375,CUST00297,PROD0043,5,Excellent product!,2023-11-13,136
REV004634,ORD004635,CUST00064,PROD0081,4,"Very good, happy with purchase.",2023-11-29,21
REV003397,ORD003398,CUST01002,PROD0141,1,"Terrible, do not buy.",2023-09-04,130
REV004917,ORD004918,CUST01998,PROD0015,5,Excellent product!,2022-07-11,148
REV007009,ORD007010,CUST00847,PROD0145,5,Excellent product!,2022-10-05,120
REV004728,ORD004729,CUST00815,PROD0068,5,Excellent product!,2023-11-26,1
REV004663,ORD004664,CUST01284,PROD0066,4,"Very good, happy with purchase.",2023-09-17,76
REV007135,ORD007136,CUST01642,PROD0016,4,"Very good, happy with purchase.",2024-01-08,69
REV001541,ORD001542,CUST01712,PROD0146,5,Excellent product!,2024-03-15,53
REV005943,ORD005944,CUST01067,PROD0086,4,"Very good, happy with purchase.",2023-08-24,13
REV007104,ORD007105,CUST01053,PROD0011,5,Excellent product!,2023-11-30,127
REV005948,ORD005949,CUST01043,PROD0073,5,Excellent product!,2022-10-30,12
REV001860,ORD001861,CUST01462,PROD0081,4,"Very good, happy with purchase.",2023-12-01,131
REV001689,ORD001690,CUST01791,PROD0050,2,Disappointed with quality.,2023-06-21,47
REV006245,ORD006246,CUST01702,PROD0117,1,"Terrible, do not buy.",2023-04-11,40
REV001250,ORD001251,CUST01827,PROD0109,4,"Very good, happy with purchase.",2023-02-13,117
REV005981,ORD005982,CUST01835,PROD0070,4,"Very good, happy with purchase.",2023-11-12,57
REV003551,ORD003552,CUST00019,PROD0076,5,Excellent product!,2023-10-28,136
REV004888,ORD004889,CUST01101,PROD0122,4,"Very good, happy with purchase.",2022-10-21,148
REV006093,ORD006094,CUST00777,PROD0128,4,"Very good, happy with purchase.",2023-11-27,136
REV005205,ORD005206,CUST00782,PROD0095,4,"Very good, happy with purchase.",2023-11-10,130
REV001105,ORD001106,CUST01900,PROD0031,3,"Average, could be better.",2022-12-09,147
REV003482,ORD003483,CUST01908,PROD0060,2,Disappointed with quality.,2023-12-03,57
REV005812,ORD005813,CUST01414,PROD0056,2,Disappointed with quality.,2023-11-24,117
REV002060,ORD002061,CUST00145,PROD0016,4,"Very good, happy with purchase.",2024-01-16,114
REV002136,ORD002137,CUST01062,PROD0139,1,"Terrible, do not buy.",2024-03-03,99
REV003681,ORD003682,CUST01568,PROD0104,3,"Average, could be better.",2023-01-12,53
REV004937,ORD004938,CUST00380,PROD0040,5,Excellent product!,2024-01-22,73
REV002125,ORD002126,CUST00430,PROD0117,3,"Average, could be better.",2024-02-23,86
REV001997,ORD001998,CUST00273,PROD0142,2,Disappointed with quality.,2023-11-08,18
REV005631,ORD005632,CUST00104,PROD0017,5,Excellent product!,2023-12-19,92
REV000537,ORD000538,CUST01863,PROD0109,5,Excellent product!,2022-10-11,55
REV002208,ORD002209,CUST00355,PROD0052,2,Disappointed with quality.,2024-04-04,140
REV005431,ORD005432,CUST01374,PROD0112,2,Disappointed with quality.,2023-11-24,79
REV007375,ORD007376,CUST00672,PROD0058,5,Excellent product!,2023-08-15,131
REV006235,ORD006236,CUST01297,PROD0072,4,"Very good, happy with purchase.",2024-02-10,10
REV005556,ORD005557,CUST01988,PROD0053,2,Disappointed with quality.,2022-12-20,95
REV000292,ORD000293,CUST01881,PROD0047,3,"Average, could be better.",2024-04-17,76
REV005369,ORD005370,CUST00522,PROD0142,5,Excellent product!,2023-12-30,92
REV002724,ORD002725,CUST00783,PROD0095,4,"Very good, happy with purchase.",2024-04-02,135
REV006220,ORD006221,CUST01823,PROD0137,4,"Very good, happy with purchase.",2024-02-17,111
REV004713,ORD004714,CUST00785,PROD0097,3,"Average, could be better.",2024-03-15,132
REV006820,ORD006821,CUST01398,PROD0067,3,,2024-01-02,12
REV008168,ORD008169,CUST01523,PROD0031,4,"Very good, happy with purchase.",2024-04-16,89
REV007582,ORD007583,CUST01297,PROD0082,5,Excellent product!,2023-07-25,4
REV002387,ORD002388,CUST00102,PROD0041,1,"Terrible, do not buy.",2023-11-27,120
REV007513,ORD007514,CUST01297,PROD0069,5,Excellent product!,2023-05-25,138
REV007541,ORD007542,CUST01360,PROD0048,3,"Average, could be better.",2022-09-27,58
REV006260,ORD006261,CUST01009,PROD0018,4,"Very good, happy with purchase.",2023-12-01,146
REV007769,ORD007770,CUST01621,PROD0038,1,,2023-11-07,94
REV002445,ORD002446,CUST00174,PROD0100,4,"Very good, happy with purchase.",2023-06-22,5
REV003264,ORD003265,CUST00012,PROD0121,4,"Very good, happy with purchase.",2024-02-11,25
REV008191,ORD008192,CUST01406,PROD0087,5,Excellent product!,2024-01-09,20
REV002727,ORD002728,CUST01701,PROD0017,4,"Very good, happy with purchase.",2024-02-12,135
REV001351,ORD001352,CUST00878,PROD0048,4,"Very good, happy with purchase.",2023-11-29,54
REV007033,ORD007034,CUST00672,PROD0046,5,Excellent product!,2024-03-17,11
REV000999,ORD001000,CUST00924,PROD0041,1,"Terrible, do not buy.",2023-08-10,43
REV004146,ORD004147,CUST00197,PROD0139,4,"Very good, happy with purchase.",2023-12-27,90
REV004900,ORD004901,CUST01594,PROD0077,2,Disappointed with quality.,2023-03-23,135
REV008246,ORD008247,CUST00018,PROD0066,4,,2023-06-25,122
REV006216,ORD006217,CUST01754,PROD0092,5,Excellent product!,2024-01-13,9
REV002083,ORD002084,CUST00939,PROD0112,3,,2023-10-14,114
REV004232,ORD004233,CUST00685,PROD0004,5,Excellent product!,2024-03-20,1
REV000172,ORD000173,CUST01460,PROD0130,5,Excellent product!,2023-04-14,114
REV002014,ORD002015,CUST01169,PROD0010,4,"Very good, happy with purchase.",2023-10-15,113
REV006584,ORD006585,CUST01319,PROD0015,1,,2024-04-11,143
REV004849,ORD004850,CUST00750,PROD0088,5,Excellent product!,2023-05-10,12
REV007528,ORD007529,CUST00615,PROD0088,5,Excellent product!,2022-08-31,140
REV001445,ORD001446,CUST01486,PROD0088,3,"Average, could be better.",2024-04-01,62
REV007691,ORD007692,CUST01139,PROD0075,5,Excellent product!,2024-02-16,95
REV001076,ORD001077,CUST00623,PROD0131,5,Excellent product!,2023-07-26,87
REV003636,ORD003637,CUST01432,PROD0080,4,"Very good, happy with purchase.",2024-02-14,25
REV004422,ORD004423,CUST00774,PROD0079,5,Excellent product!,2023-01-30,2
REV002977,ORD002978,CUST00451,PROD0129,4,"Very good, happy with purchase.",2024-01-03,25
REV006387,ORD006388,CUST01659,PROD0036,4,"Very good, happy with purchase.",2023-01-26,149
REV004812,ORD004813,CUST00109,PROD0037,4,"Very good, happy with purchase.",2024-01-31,99
REV000998,ORD000999,CUST01886,PROD0127,3,"Average, could be better.",2023-09-25,19
REV001356,ORD001357,CUST01636,PROD0078,5,Excellent product!,2023-10-15,52
REV007402,ORD007403,CUST00401,PROD0142,1,,2024-03-14,45
REV002867,ORD002868,CUST01303,PROD0011,4,"Very good, happy with purchase.",2024-02-19,136
REV003847,ORD003848,CUST01832,PROD0145,5,,2023-11-23,102
REV006305,ORD006306,CUST01116,PROD0066,3,"Average, could be better.",2024-03-13,21
REV005813,ORD005814,CUST01230,PROD0122,4,"Very good, happy with purchase.",2022-12-27,33
REV005605,ORD005606,CUST00709,PROD0037,4,"Very good, happy with purchase.",2024-04-21,64
REV003729,ORD003730,CUST01323,PROD0135,3,"Average, could be better.",2023-12-17,37
REV001548,ORD001549,CUST00297,PROD0023,5,Excellent product!,2024-02-07,70
REV001210,ORD001211,CUST00615,PROD0098,4,"Very good, happy with purchase.",2023-09-30,39
REV001788,ORD001789,CUST01734,PROD0041,4,"Very good, happy with purchase.",2023-06-24,78
REV002128,ORD002129,CUST00275,PROD0086,3,"Average, could be better.",2023-03-06,108
REV006153,ORD006154,CUST00810,PROD0123,1,"Terrible, do not buy.",2023-09-17,84
REV004123,ORD004124,CUST00726,PROD0011,3,"Average, could be better.",2023-11-08,59
REV000445,ORD000446,CUST00171,PROD0105,1,"Terrible, do not buy.",2023-03-22,78
REV006520,ORD006521,CUST01751,PROD0086,4,"Very good, happy with purchase.",2024-02-07,41
REV005894,ORD005895,CUST01257,PROD0079,4,"Very good, happy with purchase.",2024-02-21,115
REV006015,ORD006016,CUST00893,PROD0138,1,"Terrible, do not buy.",2024-02-09,67
REV001817,ORD001818,CUST00683,PROD0081,2,Disappointed with quality.,2024-03-07,118
REV006510,ORD006511,CUST00631,PROD0038,4,"Very good, happy with purchase.",2023-06-10,85
REV005725,ORD005726,CUST00938,PROD0018,5,Excellent product!,2024-03-27,27
REV003806,ORD003807,CUST00793,PROD0040,5,Excellent product!,2024-03-03,139
REV001502,ORD001503,CUST01192,PROD0060,2,Disappointed with quality.,2023-02-21,46
REV005652,ORD005653,CUST00470,PROD0046,5,,2024-03-06,94
REV004134,ORD004135,CUST00842,PROD0013,5,Excellent product!,2024-02-15,60
REV004907,ORD004908,CUST00080,PROD0102,4,"Very good, happy with purchase.",2023-09-08,35
REV008226,ORD008227,CUST00551,PROD0130,5,Excellent product!,2023-10-15,26
REV006159,ORD006160,CUST01045,PROD0004,4,"Very good, happy with purchase.",2024-04-13,89
REV007943,ORD007944,CUST00239,PROD0150,5,Excellent product!,2024-02-27,40
REV000061,ORD000062,CUST01937,PROD0031,4,"Very good, happy with purchase.",2023-12-28,84
REV007383,ORD007384,CUST00730,PROD0100,5,Excellent product!,2023-05-11,135
REV004570,ORD004571,CUST00012,PROD0085,3,"Average, could be better.",2023-12-13,138
REV006003,ORD006004,CUST00631,PROD0007,4,"Very good, happy with purchase.",2022-05-08,124
REV003752,ORD003753,CUST01620,PROD0015,5,Excellent product!,2024-02-18,134
REV000201,ORD000202,CUST01443,PROD0017,5,Excellent product!,2023-10-21,79
REV005314,ORD005315,CUST00145,PROD0114,5,Excellent product!,2024-01-22,98
REV001948,ORD001949,CUST00014,PROD0045,5,Excellent product!,2022-10-02,67
REV001951,ORD001952,CUST00529,PROD0134,5,Excellent product!,2023-11-18,2
REV001806,ORD001807,CUST00313,PROD0122,5,Excellent product!,2023-08-14,97
REV005351,ORD005352,CUST00473,PROD0048,4,"Very good, happy with purchase.",2024-02-20,68
REV003822,ORD003823,CUST00554,PROD0044,4,"Very good, happy with purchase.",2023-05-29,81
REV001795,ORD001796,CUST01127,PROD0078,4,"Very good, happy with purchase.",2024-03-26,97
REV007609,ORD007610,CUST01145,PROD0147,5,Excellent product!,2022-07-31,63
REV003763,ORD003764,CUST01406,PROD0123,4,"Very good, happy with purchase.",2024-03-27,16
REV007006,ORD007007,CUST01580,PROD0091,3,"Average, could be better.",2023-05-20,137
REV006850,ORD006851,CUST00160,PROD0125,2,Disappointed with quality.,2024-02-27,60
REV002546,ORD002547,CUST01850,PROD0090,5,Excellent product!,2022-06-07,18
REV008328,ORD008329,CUST01596,PROD0120,1,"Terrible, do not buy.",2023-06-25,31
REV005367,ORD005368,CUST00730,PROD0147,2,Disappointed with quality.,2023-05-14,3
REV008381,ORD008382,CUST01610,PROD0127,4,"Very good, happy with purchase.",2023-12-14,47
REV007782,ORD007783,CUST00311,PROD0052,3,"Average, could be better.",2023-11-07,75
REV003449,ORD003450,CUST01594,PROD0142,4,"Very good, happy with purchase.",2022-05-16,130
REV000543,ORD000544,CUST00501,PROD0047,2,Disappointed with quality.,2023-09-15,22
REV006078,ORD006079,CUST01100,PROD0125,3,"Average, could be better.",2022-09-28,25
REV008233,ORD008234,CUST01700,PROD0013,5,Excellent product!,2023-09-26,20
REV003605,ORD003606,CUST00522,PROD0136,5,Excellent product!,2023-11-10,55
REV005688,ORD005689,CUST01796,PROD0030,2,,2023-02-22,85
REV001949,ORD001950,CUST00533,PROD0146,5,Excellent product!,2023-06-27,88
REV005571,ORD005572,CUST01784,PROD0026,5,Excellent product!,2023-11-19,128
REV003388,ORD003389,CUST01862,PROD0028,5,Excellent product!,2023-11-06,69
REV006291,ORD006292,CUST00983,PROD0129,4,"Very good, happy with purchase.",2023-12-17,72
REV001952,ORD001953,CUST01530,PROD0139,3,"Average, could be better.",2024-01-28,116
REV005208,ORD005209,CUST01969,PROD0125,5,Excellent product!,2023-03-12,122
REV001189,ORD001190,CUST01146,PROD0018,4,"Very good, happy with purchase.",2023-02-24,88
REV001515,ORD001516,CUST01566,PROD0082,3,"Average, could be better.",2024-02-26,143
REV003595,ORD003596,CUST00296,PROD0030,4,"Very good, happy with purchase.",2024-02-22,135
REV002868,ORD002869,CUST01738,PROD0030,5,Excellent product!,2023-12-31,81
REV004514,ORD004515,CUST00239,PROD0080,4,"Very good, happy with purchase.",2023-05-20,98
REV005097,ORD005098,CUST01634,PROD0111,4,"Very good, happy with purchase.",2024-01-03,19
REV005487,ORD005488,CUST00601,PROD0018,5,Excellent product!,2024-04-07,57
REV007277,ORD007278,CUST00138,PROD0077,5,Excellent product!,2023-08-29,68
REV002736,ORD002737,CUST00921,PROD0082,4,"Very good, happy with purchase.",2023-02-02,117
REV008015,ORD008016,CUST01170,PROD0004,4,"Very good, happy with purchase.",2024-04-03,141
REV001826,ORD001827,CUST00224,PROD0021,5,Excellent product!,2023-07-03,60
REV000561,ORD000562,CUST01650,PROD0089,2,Disappointed with quality.,2024-03-15,21
REV002898,ORD002899,CUST00092,PROD0016,5,Excellent product!,2024-03-20,21
REV005962,ORD005963,CUST00259,PROD0002,5,Excellent product!,2024-02-06,112
REV005299,ORD005300,CUST01170,PROD0015,4,"Very good, happy with purchase.",2024-04-03,114
REV002961,ORD002962,CUST00564,PROD0080,3,"Average, could be better.",2024-01-14,63
REV007629,ORD007630,CUST01340,PROD0087,1,"Terrible, do not buy.",2024-02-23,75
REV007432,ORD007433,CUST00980,PROD0079,5,Excellent product!,2024-02-01,83
REV007466,ORD007467,CUST00782,PROD0139,3,"Average, could be better.",2023-09-08,119
REV001903,ORD001904,CUST01059,PROD0120,4,"Very good, happy with purchase.",2022-09-19,13
REV008035,ORD008036,CUST00040,PROD0068,4,"Very good, happy with purchase.",2023-12-13,127
REV001404,ORD001405,CUST00734,PROD0026,3,"Average, could be better.",2023-11-18,127
REV005590,ORD005591,CUST01526,PROD0069,4,"Very good, happy with purchase.",2024-04-08,25
REV002560,ORD002561,CUST00546,PROD0101,4,"Very good, happy with purchase.",2023-08-23,19
REV001605,ORD001606,CUST01049,PROD0074,5,Excellent product!,2023-10-27,55
