order_id,customer_id,product_id,order_date,quantity,unit_price,discount,subtotal,shipping_cost,total_amount,order_status,delivery_days,channel
ORD006768,CUST00495,PROD0057,2024-02-24,1,13.83,0.0,13.83,13.98,27.81,Completed,10.0,In-Store
ORD006769,CUST01889,PROD0070,2023-10-03,5,105.18,0.1,473.31,0.0,473.31,Completed,11.0,In-Store
ORD006770,CUST01861,PROD0028,2023-11-28,5,185.02,0.1,832.59,0.0,832.59,Completed,8.0,Website
ORD006771,CUST01158,PROD0119,2023-09-11,2,60.87,0.0,121.74,0.0,121.74,Completed,12.0,Mobile App
ORD006772,CUST00345,PROD0124,2023-05-21,5,28.44,0.0,142.2,0.0,142.2,Completed,10.0,Website
ORD006773,CUST01858,PROD0148,2023-01-26,5,14.66,0.05,69.63,0.0,69.63,Completed,4.0,Website
ORD006774,CUST00193,PROD0010,2023-11-09,4,5.96,0.0,23.84,0.47,24.31,Completed,7.0,Website
ORD006775,CUST01151,PROD0051,2023-09-16,1,27.28,0.2,21.82,3.34,25.16,Completed,2.0,Phone
ORD006776,CUST01186,PROD0147,2023-09-14,3,69.93,0.1,188.81,0.0,188.81,Completed,7.0,Website
ORD006777,CUST00958,PROD0098,2023-09-26,5,14.36,0.1,64.62,0.0,64.62,Returned,,Mobile App
ORD006778,CUST01735,PROD0070,2023-03-08,3,105.18,0.1,283.99,0.0,283.99,Completed,2.0,Website
ORD006779,CUST01101,PROD0011,2022-10-06,1,30.58,0.0,30.58,3.94,34.52,Completed,3.0,Website
ORD006780,CUST01863,PROD0086,2023-03-10,4,45.44,0.0,181.76,0.0,181.76,Completed,1.0,Website
ORD006781,CUST01033,PROD0012,2024-03-08,5,242.17,0.05,1150.31,0.0,1150.31,Completed,3.0,Mobile App
ORD006782,CUST01554,PROD0058,2023-09-26,1,9.8,0.0,9.8,2.42,12.22,Completed,12.0,Mobile App
ORD006783,CUST02000,PROD0125,2023-07-15,3,111.85,0.0,335.55,0.0,335.55,Completed,2.0,Phone
ORD006784,CUST01726,PROD0125,2023-06-29,2,111.85,0.0,223.7,0.0,223.7,Completed,2.0,In-Store
ORD006785,CUST01436,PROD0057,2024-02-22,3,13.83,0.0,41.49,10.92,52.41,Cancelled,,Mobile App
ORD006786,CUST01469,PROD0041,2023-12-06,4,5.42,0.05,20.6,6.59,27.19,Completed,6.0,Website
ORD006787,CUST00900,PROD0120,2023-01-11,4,32.01,0.05,121.64,0.0,121.64,Returned,,Website
ORD006788,CUST01981,PROD0071,2023-08-07,4,8.53,0.0,34.12,5.29,39.41,Completed,12.0,Website
ORD006789,CUST01952,PROD0085,2023-11-26,4,72.95,0.0,291.8,0.0,291.8,Completed,13.0,Mobile App
ORD006790,CUST01257,PROD0138,2024-01-21,2,36.0,0.0,72.0,0.0,72.0,Returned,,Website
ORD006791,CUST01094,PROD0130,2023-07-22,4,31.92,0.0,127.68,0.0,127.68,Processing,,Mobile App
ORD006792,CUST00043,PROD0041,2024-03-04,5,5.42,0.0,27.1,8.47,35.57,Completed,13.0,Website
ORD006793,CUST01540,PROD0100,2023-06-10,1,40.76,0.0,40.76,3.62,44.38,Completed,14.0,Website
ORD006794,CUST01873,PROD0140,2024-03-24,1,20.92,0.0,20.92,11.73,32.65,Completed,1.0,Website
ORD006795,CUST01237,PROD0139,2023-09-26,2,20.19,0.0,40.38,14.88,55.26,Completed,9.0,Mobile App
ORD006796,CUST00321,PROD0053,2023-07-27,4,37.91,0.15,128.89,0.0,128.89,Completed,5.0,Website
ORD006797,CUST00947,PROD0013,2024-02-01,2,68.34,0.0,136.68,0.0,136.68,Completed,3.0,Website
ORD006798,CUST01347,PROD0023,2023-06-22,5,17.3,0.0,86.5,0.0,86.5,Completed,4.0,Mobile App
ORD006799,CUST00308,PROD0122,2023-05-28,3,94.49,0.15,240.95,0.0,240.95,Completed,5.0,Website
ORD006800,CUST00543,PROD0073,2023-07-21,3,48.71,0.05,138.82,0.0,138.82,Completed,3.0,Website
ORD006801,CUST00868,PROD0075,2023-11-13,3,238.44,0.2,572.26,0.0,572.26,Completed,8.0,Mobile App
ORD006802,CUST01493,PROD0118,2023-12-23,1,38.54,0.05,36.61,4.68,41.29,Completed,7.0,Website
ORD006803,CUST01143,PROD0116,2024-03-07,5,74.16,0.2,296.64,0.0,296.64,Completed,10.0,Website
ORD006804,CUST00258,PROD0002,2024-03-28,4,114.1,0.0,456.4,0.0,456.4,Completed,4.0,Website
ORD006805,CUST01248,PROD0043,2023-10-24,2,168.49,0.05,320.13,0.0,320.13,Completed,7.0,Mobile App
ORD006806,CUST00706,PROD0082,2022-08-25,5,41.73,0.2,166.92,0.0,166.92,Completed,14.0,Website
ORD006807,CUST01868,PROD0140,2023-10-30,4,20.92,0.1,75.31,0.0,75.31,Completed,14.0,Mobile App
ORD006808,CUST01155,PROD0018,2023-08-18,2,46.5,0.1,83.7,0.0,83.7,Processing,,Mobile App
ORD006809,CUST00361,PROD0042,2023-08-14,4,10.06,0.0,40.24,4.74,44.98,Cancelled,,Website
ORD006810,CUST01464,PROD0143,2024-03-26,1,19.33,0.0,19.33,6.51,25.84,Completed,2.0,Website
ORD006811,CUST00032,PROD0044,2023-06-24,3,145.08,0.2,348.19,0.0,348.19,Completed,14.0,Website
ORD006812,CUST01245,PROD0050,2023-10-12,3,29.59,0.05,84.33,0.0,84.33,Completed,3.0,Website
ORD006813,CUST01583,PROD0074,2023-06-04,3,66.25,0.0,198.75,0.0,198.75,Completed,8.0,Website
ORD006814,CUST01634,PROD0048,2023-09-27,5,26.6,0.0,133.0,0.0,133.0,Completed,1.0,Website
ORD006815,CUST00204,PROD0091,2023-06-01,2,23.4,0.0,46.8,0.65,47.45,Completed,4.0,Website
ORD006816,CUST00332,PROD0139,2022-11-11,2,20.19,0.1,36.34,11.43,47.77,Completed,2.0,Website
ORD006817,CUST00382,PROD0102,2024-03-16,4,43.63,0.05,165.79,0.0,165.79,Completed,13.0,Mobile App
ORD006818,CUST01051,PROD0007,2022-11-28,2,37.96,0.0,75.92,0.0,75.92,Completed,8.0,Website
ORD006819,CUST01762,PROD0013,2022-12-06,5,68.34,0.1,307.53,0.0,307.53,Completed,4.0,Website
ORD006820,CUST00974,PROD0021,2023-09-21,2,122.54,0.05,232.83,0.0,232.83,Completed,7.0,In-Store
ORD006821,CUST01398,PROD0067,2023-12-11,5,23.6,0.0,118.0,0.0,118.0,Completed,5.0,Website
ORD006822,CUST00209,PROD0098,2024-02-05,4,14.36,0.1,51.7,0.0,51.7,Completed,10.0,Website
ORD006823,CUST01988,PROD0143,2023-03-02,3,19.33,0.2,46.39,4.9,51.29,Completed,10.0,Website
ORD006824,CUST00493,PROD0070,2024-02-03,5,105.18,0.15,447.02,0.0,447.02,Completed,7.0,Mobile App
ORD006825,CUST01375,PROD0024,2023-07-22,5,37.52,0.0,187.6,0.0,187.6,Completed,1.0,Mobile App
ORD006826,CUST00864,PROD0075,2023-11-04,3,238.44,0.15,608.02,0.0,608.02,Completed,13.0,Website
ORD006827,CUST01736,PROD0065,2022-12-29,1,5.52,0.0,5.52,0.71,6.23,Completed,8.0,Mobile App
ORD006828,CUST01863,PROD0116,2023-09-02,5,74.16,0.1,333.72,0.0,333.72,Completed,8.0,Website
ORD006829,CUST00267,PROD0083,2023-05-12,1,10.06,0.0,10.06,13.64,23.7,Completed,6.0,Website
ORD006830,CUST01832,PROD0031,2024-02-18,2,14.7,0.2,23.52,2.77,26.29,Completed,8.0,Website
ORD006831,CUST01357,PROD0146,2023-04-20,3,32.16,0.0,96.48,0.0,96.48,Returned,,Website
ORD006832,CUST00507,PROD0116,2023-12-11,5,74.16,0.0,370.8,0.0,370.8,Completed,9.0,Mobile App
ORD006833,CUST00981,PROD0121,2024-01-03,4,40.87,0.0,163.48,0.0,163.48,Completed,4.0,Website
ORD006834,CUST00905,PROD0134,2023-12-29,2,41.88,0.1,75.38,0.0,75.38,Completed,1.0,Website
ORD006835,CUST00655,PROD0105,2022-12-09,2,37.01,0.1,66.62,0.0,66.62,Completed,1.0,Phone
ORD006836,CUST01162,PROD0124,2024-01-24,5,28.44,0.0,142.2,0.0,142.2,Completed,1.0,Website
ORD006837,CUST01185,PROD0118,2024-02-22,2,38.54,0.05,73.23,0.0,73.23,Completed,12.0,Website
ORD006838,CUST01406,PROD0029,2024-03-17,4,18.6,0.05,70.68,0.0,70.68,Cancelled,,Mobile App
ORD006839,CUST01958,PROD0103,2023-05-17,1,35.99,0.0,35.99,9.52,45.51,Cancelled,,Website
ORD006840,CUST00622,PROD0007,2023-12-15,2,37.96,0.1,68.33,0.0,68.33,Completed,2.0,Website
ORD006841,CUST01253,PROD0098,2024-03-04,3,14.36,0.0,43.08,9.98,53.06,Completed,6.0,Mobile App
ORD006842,CUST00576,PROD0019,2023-10-04,3,27.98,0.1,75.55,0.0,75.55,Completed,3.0,Mobile App
ORD006843,CUST01102,PROD0084,2022-12-05,4,22.37,0.0,89.48,0.0,89.48,Cancelled,,Website
ORD006844,CUST00277,PROD0060,2024-03-16,3,28.39,0.0,85.17,0.0,85.17,Completed,2.0,Mobile App
ORD006845,CUST01584,PROD0131,2023-10-04,4,29.03,0.0,116.12,0.0,116.12,Returned,,Mobile App
ORD006846,CUST01594,PROD0139,2024-03-28,1,20.19,0.0,20.19,8.08,28.27,Completed,7.0,Website
ORD006847,CUST00972,PROD0068,2022-08-07,2,44.01,0.0,88.02,0.0,88.02,Completed,11.0,Mobile App
ORD006848,CUST00998,PROD0050,2023-03-23,1,29.59,0.05,28.11,2.41,30.52,Completed,14.0,In-Store
ORD006849,CUST00950,PROD0084,2023-09-25,4,22.37,0.0,89.48,0.0,89.48,Completed,11.0,Website
ORD006850,CUST00981,PROD0102,2024-01-18,1,43.63,0.2,34.9,2.69,37.59,Completed,6.0,Mobile App
ORD006851,CUST00160,PROD0125,2024-02-20,3,111.85,0.0,335.55,0.0,335.55,Completed,9.0,In-Store
ORD006852,CUST00399,PROD0123,2024-01-19,5,58.14,0.1,261.63,0.0,261.63,Processing,,In-Store
ORD006853,CUST00873,PROD0132,2023-10-23,1,81.92,0.1,73.73,0.0,73.73,Cancelled,,Mobile App
ORD006854,CUST00590,PROD0148,2023-03-09,5,14.66,0.2,58.64,0.0,58.64,Completed,9.0,Website
ORD006855,CUST00586,PROD0122,2023-12-20,2,94.49,0.2,151.18,0.0,151.18,Completed,3.0,Website
ORD006856,CUST01097,PROD0131,2024-01-09,3,29.03,0.0,87.09,0.0,87.09,Completed,6.0,Website
ORD006857,CUST01834,PROD0119,2024-02-10,1,60.87,0.05,57.83,0.0,57.83,Completed,1.0,In-Store
ORD006858,CUST01307,PROD0087,2023-08-24,5,55.25,0.15,234.81,0.0,234.81,Completed,9.0,Website
ORD006859,CUST00640,PROD0096,2023-12-25,4,27.52,0.0,110.08,0.0,110.08,Completed,13.0,Mobile App
ORD006860,CUST00475,PROD0120,2023-02-08,3,32.01,0.0,96.03,0.0,96.03,Completed,2.0,In-Store
ORD006861,CUST00146,PROD0083,2024-03-24,4,10.06,0.0,40.24,2.26,42.5,Processing,,Phone
ORD006862,CUST01871,PROD0089,2023-10-02,4,143.13,0.0,572.52,0.0,572.52,Completed,7.0,Website
ORD006863,CUST01129,PROD0145,2024-03-01,5,57.52,0.0,287.6,0.0,287.6,Completed,9.0,Website
ORD006864,CUST01439,PROD0116,2023-07-13,5,74.16,0.0,370.8,0.0,370.8,Completed,1.0,Website
ORD006865,CUST00023,PROD0102,2023-05-09,2,43.63,0.2,69.81,0.0,69.81,Completed,2.0,Website
ORD006866,CUST01260,PROD0072,2024-03-03,4,20.06,0.0,80.24,0.0,80.24,Completed,7.0,Mobile App
ORD006867,CUST00823,PROD0080,2024-01-20,5,19.43,0.2,77.72,0.0,77.72,Returned,,Website
ORD006868,CUST00357,PROD0125,2023-02-06,3,111.85,0.0,335.55,0.0,335.55,Returned,,Mobile App
ORD006869,CUST01104,PROD0132,2023-01-17,5,81.92,0.0,409.6,0.0,409.6,Completed,12.0,Mobile App
ORD006870,CUST00465,PROD0068,2023-09-20,5,44.01,0.0,220.05,0.0,220.05,Completed,11.0,Website
ORD006871,CUST01766,PROD0084,2024-01-03,5,22.37,0.15,95.07,0.0,95.07,Completed,3.0,In-Store
ORD006872,CUST01917,PROD0045,2024-03-12,1,35.14,0.2,28.11,5.91,34.02,Completed,7.0,Website
ORD006873,CUST01394,PROD0115,2023-10-29,1,15.59,0.0,15.59,8.51,24.1,Completed,1.0,Website
ORD006874,CUST00160,PROD0001,2023-07-31,1,24.9,0.0,24.9,3.08,27.98,Completed,3.0,Website
ORD006875,CUST00818,PROD0024,2023-07-02,4,37.52,0.1,135.07,0.0,135.07,Completed,1.0,Website
ORD006876,CUST01048,PROD0104,2023-11-28,3,101.35,0.0,304.05,0.0,304.05,Completed,12.0,Mobile App
ORD006877,CUST01443,PROD0018,2024-03-17,4,46.5,0.0,186.0,0.0,186.0,Completed,8.0,Website
ORD006878,CUST01594,PROD0089,2023-02-25,1,143.13,0.0,143.13,0.0,143.13,Completed,14.0,Website
ORD006879,CUST01563,PROD0042,2023-04-03,3,10.06,0.0,30.18,11.37,41.55,Completed,3.0,Website
ORD006880,CUST00013,PROD0093,2022-12-06,2,41.46,0.0,82.92,0.0,82.92,Completed,4.0,Mobile App
ORD006881,CUST01200,PROD0124,2023-06-19,1,28.44,0.1,25.6,6.96,32.56,Completed,7.0,Website
ORD006882,CUST01860,PROD0097,2022-11-16,2,9.7,0.0,19.4,2.04,21.44,Completed,13.0,Website
ORD006883,CUST00436,PROD0029,2022-02-09,1,18.6,0.2,14.88,11.27,26.15,Completed,11.0,Website
ORD006884,CUST00182,PROD0076,2023-07-07,3,78.27,0.05,223.07,0.0,223.07,Completed,1.0,Website
ORD006885,CUST00607,PROD0097,2023-11-15,3,9.7,0.1,26.19,1.76,27.95,Completed,12.0,Website
ORD006886,CUST00577,PROD0052,2024-03-22,1,92.67,0.0,92.67,0.0,92.67,Completed,4.0,Website
ORD006887,CUST01297,PROD0070,2023-06-25,5,105.18,0.05,499.61,0.0,499.61,Completed,7.0,Mobile App
ORD006888,CUST01800,PROD0019,2023-10-29,1,27.98,0.2,22.38,11.31,33.69,Completed,11.0,Mobile App
ORD006889,CUST00941,PROD0077,2022-05-09,1,31.47,0.05,29.9,4.2,34.1,Completed,12.0,Website
ORD006890,CUST01423,PROD0136,2024-01-13,5,43.19,0.1,194.35,0.0,194.35,Completed,3.0,Mobile App
ORD006891,CUST00389,PROD0050,2024-02-20,2,29.59,0.05,56.22,0.0,56.22,Completed,9.0,Website
ORD006892,CUST01827,PROD0075,2023-10-12,5,238.44,0.2,953.76,0.0,953.76,Completed,13.0,Mobile App
ORD006893,CUST00442,PROD0093,2024-02-05,3,41.46,0.0,124.38,0.0,124.38,Completed,11.0,In-Store
ORD006894,CUST00035,PROD0037,2023-05-12,1,27.97,0.15,23.77,9.0,32.77,Cancelled,,Website
ORD006895,CUST01657,PROD0068,2022-07-17,5,44.01,0.15,187.04,0.0,187.04,Returned,,Website
ORD006896,CUST00265,PROD0049,2024-01-12,3,34.84,0.1,94.07,0.0,94.07,Completed,6.0,Mobile App
ORD006897,CUST00066,PROD0147,2024-01-15,4,69.93,0.0,279.72,0.0,279.72,Completed,5.0,Website
ORD006898,CUST01000,PROD0087,2023-06-08,5,55.25,0.2,221.0,0.0,221.0,Returned,,Website
ORD006899,CUST01423,PROD0146,2024-01-09,1,32.16,0.0,32.16,4.7,36.86,Completed,13.0,Website
ORD006900,CUST00010,PROD0010,2023-06-29,2,5.96,0.1,10.73,8.18,18.91,Cancelled,,In-Store
ORD006901,CUST01294,PROD0019,2024-01-31,2,27.98,0.2,44.77,11.19,55.96,Completed,7.0,In-Store
ORD006902,CUST00461,PROD0018,2023-12-04,2,46.5,0.0,93.0,0.0,93.0,Completed,13.0,Phone
ORD006903,CUST00070,PROD0105,2023-11-06,5,37.01,0.05,175.8,0.0,175.8,Completed,10.0,Website
ORD006904,CUST00296,PROD0011,2023-08-24,1,30.58,0.1,27.52,4.27,31.79,Completed,7.0,Website
ORD006905,CUST01863,PROD0085,2023-03-29,4,72.95,0.15,248.03,0.0,248.03,Completed,9.0,Mobile App
ORD006906,CUST01257,PROD0043,2023-11-05,5,168.49,0.0,842.45,0.0,842.45,Completed,12.0,Phone
ORD006907,CUST01653,PROD0073,2022-12-31,1,48.71,0.05,46.27,1.33,47.6,Completed,6.0,Mobile App
ORD006908,CUST00784,PROD0055,2023-11-30,5,83.78,0.15,356.06,0.0,356.06,Completed,3.0,In-Store
ORD006909,CUST01430,PROD0106,2024-01-16,5,8.91,0.2,35.64,0.49,36.13,Completed,1.0,In-Store
ORD006910,CUST00515,PROD0133,2024-01-24,4,12.78,0.0,51.12,0.0,51.12,Returned,,Website
ORD006911,CUST00685,PROD0135,2024-02-13,2,19.68,0.1,35.42,9.49,44.91,Completed,10.0,Mobile App
ORD006912,CUST01352,PROD0022,2023-12-31,4,21.5,0.0,86.0,0.0,86.0,Cancelled,,Mobile App
ORD006913,CUST00112,PROD0119,2023-07-01,4,60.87,0.0,243.48,0.0,243.48,Completed,1.0,Mobile App
ORD006914,CUST00122,PROD0002,2024-02-27,4,114.1,0.05,433.58,0.0,433.58,Completed,3.0,Website
ORD006915,CUST00510,PROD0044,2024-02-26,3,145.08,0.0,435.24,0.0,435.24,Completed,4.0,Website
ORD006916,CUST00943,PROD0079,2023-12-07,2,19.93,0.1,35.87,3.51,39.38,Completed,12.0,Phone
ORD006917,CUST01562,PROD0042,2024-03-10,2,10.06,0.0,20.12,0.88,21.0,Cancelled,,In-Store
ORD006918,CUST00427,PROD0136,2023-11-29,2,43.19,0.05,82.06,0.0,82.06,Completed,4.0,Website
ORD006919,CUST01393,PROD0060,2023-10-04,1,28.39,0.0,28.39,3.9,32.29,Completed,7.0,In-Store
ORD006920,CUST00180,PROD0008,2022-12-07,2,13.18,0.1,23.72,0.84,24.56,Returned,,Mobile App
ORD006921,CUST00670,PROD0022,2024-02-14,5,21.5,0.0,107.5,0.0,107.5,Completed,12.0,Website
ORD006922,CUST00815,PROD0127,2024-03-01,1,209.95,0.2,167.96,0.0,167.96,Completed,1.0,Phone
ORD006923,CUST00248,PROD0071,2022-12-26,3,8.53,0.0,25.59,3.27,28.86,Completed,6.0,In-Store
ORD006924,CUST01196,PROD0014,2024-03-19,5,237.79,0.1,1070.06,0.0,1070.06,Completed,13.0,Mobile App
ORD006925,CUST00547,PROD0149,2023-05-16,4,6.68,0.15,22.71,0.3,23.01,Completed,12.0,Website
ORD006926,CUST00985,PROD0129,2023-12-30,3,18.83,0.15,48.02,7.9,55.92,Completed,6.0,Mobile App
ORD006927,CUST01415,PROD0040,2022-12-03,2,21.25,0.0,42.5,2.78,45.28,Completed,8.0,Mobile App
ORD006928,CUST01422,PROD0120,2023-08-04,3,32.01,0.0,96.03,0.0,96.03,Completed,12.0,Mobile App
ORD006929,CUST01281,PROD0076,2024-03-19,3,78.27,0.0,234.81,0.0,234.81,Completed,10.0,Mobile App
ORD006930,CUST01580,PROD0006,2023-04-04,1,77.47,0.1,69.72,0.0,69.72,Completed,4.0,Mobile App
ORD006931,CUST01286,PROD0105,2023-06-24,4,37.01,0.0,148.04,0.0,148.04,Completed,10.0,Mobile App
ORD006932,CUST01939,PROD0024,2023-01-12,4,37.52,0.05,142.58,0.0,142.58,Returned,,Website
ORD006933,CUST01825,PROD0049,2022-10-07,5,34.84,0.2,139.36,0.0,139.36,Completed,2.0,Mobile App
ORD006934,CUST01248,PROD0116,2023-10-30,1,74.16,0.15,63.04,0.0,63.04,Completed,5.0,Website
ORD006935,CUST01567,PROD0082,2023-01-06,4,41.73,0.05,158.57,0.0,158.57,Completed,8.0,Website
ORD006936,CUST00247,PROD0065,2023-05-17,1,5.52,0.0,5.52,8.84,14.36,Completed,9.0,Website
ORD006937,CUST01170,PROD0038,2024-03-01,2,70.57,0.0,141.14,0.0,141.14,Cancelled,,Website
ORD006938,CUST00693,PROD0090,2023-09-15,2,40.95,0.0,81.9,0.0,81.9,Completed,12.0,In-Store
ORD006939,CUST01294,PROD0124,2023-12-02,4,28.44,0.15,96.7,0.0,96.7,Completed,7.0,Mobile App
ORD006940,CUST01911,PROD0082,2024-02-16,5,41.73,0.0,208.65,0.0,208.65,Cancelled,,Website
ORD006941,CUST00930,PROD0092,2024-03-01,3,14.52,0.2,34.85,9.44,44.29,Completed,7.0,Phone
ORD006942,CUST01861,PROD0018,2024-01-27,3,46.5,0.15,118.58,0.0,118.58,Processing,,Website
ORD006943,CUST01136,PROD0126,2024-02-03,2,5.0,0.15,8.5,0.43,8.93,Completed,4.0,Website
ORD006944,CUST01543,PROD0083,2024-03-21,5,10.06,0.0,50.3,0.0,50.3,Completed,5.0,Website
ORD006945,CUST01386,PROD0080,2024-01-11,2,19.43,0.1,34.97,7.86,42.83,Completed,12.0,In-Store
ORD006946,CUST01067,PROD0105,2024-01-14,1,37.01,0.1,33.31,0.32,33.63,Completed,6.0,Mobile App
ORD006947,CUST01997,PROD0026,2023-12-02,3,67.92,0.2,163.01,0.0,163.01,Completed,6.0,Website
ORD006948,CUST01838,PROD0127,2022-12-08,3,209.95,0.2,503.88,0.0,503.88,Completed,10.0,Website
ORD006949,CUST00252,PROD0103,2024-03-12,5,35.99,0.2,143.96,0.0,143.96,Completed,7.0,In-Store
ORD006950,CUST00177,PROD0143,2024-01-22,5,19.33,0.1,86.98,0.0,86.98,Completed,1.0,Mobile App
ORD006951,CUST00099,PROD0129,2024-03-06,4,18.83,0.2,60.26,0.0,60.26,Completed,3.0,Website
ORD006952,CUST01852,PROD0021,2022-12-13,2,122.54,0.05,232.83,0.0,232.83,Completed,9.0,Mobile App
ORD006953,CUST00440,PROD0104,2023-07-23,2,101.35,0.15,172.29,0.0,172.29,Completed,14.0,Mobile App
ORD006954,CUST01871,PROD0013,2024-01-29,3,68.34,0.15,174.27,0.0,174.27,Returned,,Mobile App
ORD006955,CUST00142,PROD0104,2024-02-04,5,101.35,0.2,405.4,0.0,405.4,Completed,8.0,Mobile App
ORD006956,CUST00579,PROD0069,2023-11-07,2,56.01,0.0,112.02,0.0,112.02,Completed,13.0,Mobile App
ORD006957,CUST01719,PROD0033,2023-11-18,1,41.18,0.1,37.06,12.3,49.36,Completed,5.0,Website
ORD006958,CUST00172,PROD0001,2024-03-01,2,24.9,0.15,42.33,3.71,46.04,Completed,8.0,Website
ORD006959,CUST00066,PROD0122,2024-03-26,2,94.49,0.0,188.98,0.0,188.98,Completed,6.0,In-Store
ORD006960,CUST00749,PROD0036,2024-02-14,1,66.17,0.0,66.17,0.0,66.17,Cancelled,,Website
ORD006961,CUST01219,PROD0052,2024-03-27,3,92.67,0.1,250.21,0.0,250.21,Completed,10.0,Website
ORD006962,CUST01687,PROD0016,2023-10-13,3,83.49,0.05,237.95,0.0,237.95,Completed,12.0,Phone
ORD006963,CUST01183,PROD0114,2022-08-19,2,24.26,0.2,38.82,14.18,53.0,Completed,12.0,Website
ORD006964,CUST01206,PROD0102,2023-06-08,2,43.63,0.2,69.81,0.0,69.81,Completed,14.0,Mobile App
ORD006965,CUST00099,PROD0099,2023-09-25,4,68.63,0.2,219.62,0.0,219.62,Completed,1.0,Mobile App
ORD006966,CUST01160,PROD0137,2024-03-25,2,31.24,0.0,62.48,0.0,62.48,Completed,1.0,Website
ORD006967,CUST00617,PROD0093,2024-02-20,5,41.46,0.0,207.3,0.0,207.3,Completed,2.0,Website
ORD006968,CUST00456,PROD0039,2022-08-05,3,15.76,0.0,47.28,13.53,60.81,Completed,1.0,Mobile App
ORD006969,CUST01183,PROD0128,2023-09-10,2,7.13,0.0,14.26,12.35,26.61,Completed,4.0,In-Store
ORD006970,CUST00205,PROD0072,2023-09-11,1,20.06,0.05,19.06,13.48,32.54,Completed,7.0,Website
ORD006971,CUST00180,PROD0143,2022-05-24,4,19.33,0.15,65.72,0.0,65.72,Completed,3.0,Website
ORD006972,CUST00553,PROD0105,2023-12-19,5,37.01,0.15,157.29,0.0,157.29,Returned,,Website
ORD006973,CUST01478,PROD0086,2023-06-29,2,45.44,0.2,72.7,0.0,72.7,Completed,10.0,In-Store
ORD006974,CUST00168,PROD0120,2023-08-04,2,32.01,0.2,51.22,0.0,51.22,Completed,1.0,Website
ORD006975,CUST00903,PROD0137,2024-02-23,3,31.24,0.15,79.66,0.0,79.66,Completed,6.0,Website
ORD006976,CUST01061,PROD0085,2024-01-02,5,72.95,0.0,364.75,0.0,364.75,Completed,1.0,Website
ORD006977,CUST00357,PROD0124,2023-12-21,4,28.44,0.15,96.7,0.0,96.7,Cancelled,,In-Store
ORD006978,CUST01838,PROD0014,2024-01-09,4,237.79,0.2,760.93,0.0,760.93,Completed,7.0,Website
ORD006979,CUST00260,PROD0046,2023-04-24,4,147.92,0.1,532.51,0.0,532.51,Completed,4.0,Mobile App
ORD006980,CUST01496,PROD0073,2024-03-03,3,48.71,0.0,146.13,0.0,146.13,Completed,6.0,Mobile App
ORD006981,CUST00252,PROD0104,2023-03-03,4,101.35,0.05,385.13,0.0,385.13,Completed,5.0,Website
ORD006982,CUST00134,PROD0143,2023-02-07,2,19.33,0.0,38.66,6.24,44.9,Completed,12.0,Website
ORD006983,CUST00998,PROD0126,2024-03-15,1,5.0,0.0,5.0,10.24,15.24,Completed,9.0,Website
ORD006984,CUST00436,PROD0089,2023-11-23,3,143.13,0.0,429.39,0.0,429.39,Completed,13.0,Mobile App
ORD006985,CUST00539,PROD0054,2024-01-08,3,62.88,0.1,169.78,0.0,169.78,Completed,14.0,Website
ORD006986,CUST00638,PROD0108,2023-12-15,5,46.22,0.1,207.99,0.0,207.99,Processing,,Website
ORD006987,CUST01719,PROD0050,2024-02-03,2,29.59,0.0,59.18,0.0,59.18,Completed,6.0,Website
ORD006988,CUST01779,PROD0057,2024-02-21,3,13.83,0.0,41.49,2.76,44.25,Completed,3.0,Phone
ORD006989,CUST00451,PROD0102,2024-01-10,5,43.63,0.0,218.15,0.0,218.15,Completed,4.0,In-Store
ORD006990,CUST00547,PROD0029,2023-11-08,2,18.6,0.05,35.34,13.3,48.64,Completed,6.0,Website
ORD006991,CUST01012,PROD0086,2024-03-17,2,45.44,0.0,90.88,0.0,90.88,Completed,3.0,Mobile App
ORD006992,CUST01740,PROD0042,2024-02-29,1,10.06,0.0,10.06,11.01,21.07,Completed,1.0,In-Store
ORD006993,CUST00440,PROD0072,2024-03-16,2,20.06,0.0,40.12,2.82,42.94,Completed,11.0,Website
ORD006994,CUST00981,PROD0142,2023-07-18,3,77.43,0.0,232.29,0.0,232.29,Completed,13.0,Mobile App
ORD006995,CUST00736,PROD0009,2024-02-23,1,18.72,0.0,18.72,1.45,20.17,Completed,11.0,Website
ORD006996,CUST00492,PROD0051,2023-11-29,4,27.28,0.05,103.66,0.0,103.66,Completed,7.0,Mobile App
ORD006997,CUST01311,PROD0105,2023-03-25,3,37.01,0.1,99.93,0.0,99.93,Completed,7.0,Mobile App
ORD006998,CUST01885,PROD0019,2024-01-08,5,27.98,0.1,125.91,0.0,125.91,Completed,8.0,Phone
ORD006999,CUST01793,PROD0030,2023-09-22,2,26.09,0.15,44.35,9.65,54.0,Cancelled,,Website
ORD007000,CUST01927,PROD0064,2023-07-22,2,10.0,0.1,18.0,5.85,23.85,Completed,8.0,Website
ORD007001,CUST01927,PROD0080,2024-02-09,2,19.43,0.1,34.97,3.13,38.1,Completed,9.0,In-Store
ORD007002,CUST01076,PROD0028,2023-11-08,4,185.02,0.05,703.08,0.0,703.08,Completed,7.0,In-Store
ORD007003,CUST00773,PROD0132,2022-11-26,1,81.92,0.1,73.73,0.0,73.73,Completed,2.0,Mobile App
